CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
802243458.0,48.0,M,2.0,Doctorate,Single,$40K - $60K,Blue,42.0,6.0,3.0,2.0,2760.0,0.0,2760.0,0.5760000000000001,1759.0,34.0,0.214,0.0,Attrited Customer
712714008.0,39.0,F,4.0,Unknown,Married,$40K - $60K,Blue,28.0,2.0,3.0,2.0,2725.0,2302.0,,0.8759999999999999,4714.0,81.0,0.8,0.845,Existing Customer
709523508.0,65.0,F,0.0,Uneducated,Unknown,Less than $40K,Silver,53.0,5.0,1.0,2.0,11097.0,0.0,11097.0,0.648,4836.0,83.0,0.5660000000000001,0.0,Existing Customer
713710383.0,43.0,M,2.0,High School,Unknown,$80K - $120K,Blue,30.0,4.0,2.0,1.0,18008.0,2517.0,15491.0,0.775,2659.0,55.0,0.833,0.14,Existing Customer
715987758.0,49.0,M,3.0,Graduate,Single,$80K - $120K,Blue,36.0,3.0,2.0,1.0,3261.0,0.0,3261.0,1.012,3081.0,50.0,0.667,0.0,Attrited Customer
718263108.0,44.0,F,3.0,Unknown,Divorced,Less than $40K,Blue,32.0,3.0,3.0,2.0,1693.0,1457.0,236.0,0.919,2829.0,42.0,0.615,0.861,Attrited Customer
714078558.0,62.0,F,1.0,High School,Married,$40K - $60K,Blue,53.0,2.0,1.0,1.0,5249.0,0.0,,0.758,1315.0,31.0,0.722,0.0,Attrited Customer
708398283.0,37.0,F,1.0,Graduate,Married,$40K - $60K,Blue,29.0,5.0,2.0,2.0,4394.0,885.0,3509.0,1.04,1377.0,32.0,0.684,0.201,Existing Customer
716284308.0,65.0,M,2.0,Graduate,Married,Unknown,Blue,55.0,3.0,2.0,2.0,6099.0,2175.0,3924.0,0.5820000000000001,1319.0,34.0,0.545,0.35700000000000004,Existing Customer
778865583.0,46.0,M,3.0,Graduate,Married,Less than $40K,Blue,27.0,1.0,2.0,2.0,6954.0,1502.0,5452.0,0.624,7510.0,89.0,0.648,0.21600000000000003,Existing Customer
713343333.0,42.0,M,3.0,Unknown,Married,$40K - $60K,Blue,29.0,4.0,3.0,4.0,6698.0,1327.0,5371.0,0.7979999999999999,4065.0,77.0,0.711,0.198,Existing Customer
708996708.0,55.0,M,1.0,Graduate,Single,$80K - $120K,Blue,46.0,3.0,1.0,1.0,21032.0,1409.0,19623.0,0.767,15584.0,105.0,0.81,0.067,Existing Customer
772539558.0,65.0,F,0.0,College,Single,Less than $40K,Blue,55.0,3.0,3.0,0.0,2022.0,0.0,2022.0,0.579,4623.0,65.0,0.5479999999999999,0.0,Existing Customer
778397358.0,42.0,M,5.0,Unknown,Married,$60K - $80K,Blue,22.0,6.0,2.0,4.0,5096.0,0.0,5096.0,0.8079999999999999,2574.0,43.0,0.483,0.0,Attrited Customer
780814158.0,57.0,F,3.0,High School,Unknown,Less than $40K,Blue,39.0,6.0,4.0,2.0,2781.0,992.0,1789.0,0.701,4577.0,81.0,0.929,0.35700000000000004,Existing Customer
769152783.0,60.0,F,2.0,High School,Single,Less than $40K,Blue,54.0,1.0,6.0,2.0,8141.0,1811.0,,1.043,5043.0,53.0,0.43200000000000005,0.222,Attrited Customer
712774908.0,41.0,F,4.0,High School,Married,Less than $40K,Blue,29.0,2.0,2.0,2.0,2601.0,1861.0,740.0,0.794,5111.0,83.0,0.66,0.715,Existing Customer
769330908.0,49.0,F,4.0,High School,Married,Less than $40K,Blue,43.0,5.0,3.0,4.0,2574.0,1555.0,1019.0,0.583,4134.0,62.0,0.55,0.604,Existing Customer
713184858.0,58.0,F,2.0,High School,Single,Less than $40K,Blue,50.0,4.0,3.0,4.0,1438.3,818.0,,0.917,4196.0,71.0,1.088,0.569,Existing Customer
711589758.0,42.0,M,5.0,High School,Married,$60K - $80K,Blue,32.0,1.0,2.0,2.0,4162.0,1641.0,2521.0,0.7190000000000001,3967.0,75.0,0.9229999999999999,0.39399999999999996,Existing Customer
794740458.0,45.0,F,3.0,Graduate,Married,Less than $40K,Silver,39.0,1.0,2.0,3.0,10186.0,1608.0,8578.0,0.7120000000000001,14023.0,106.0,0.767,0.158,Existing Customer
713995233.0,38.0,F,2.0,High School,Married,Less than $40K,Blue,36.0,6.0,4.0,3.0,1438.3,0.0,1438.3,0.6409999999999999,4707.0,88.0,0.6920000000000001,0.0,Existing Customer
719449533.0,49.0,F,3.0,Uneducated,Single,$40K - $60K,Blue,38.0,1.0,2.0,3.0,2655.0,2283.0,372.0,0.7509999999999999,2386.0,49.0,0.485,0.86,Attrited Customer
768965208.0,51.0,F,1.0,Graduate,Married,$40K - $60K,Blue,45.0,5.0,2.0,2.0,6778.0,865.0,5913.0,0.992,3158.0,71.0,0.775,0.128,Existing Customer
715203108.0,63.0,M,2.0,High School,Married,$40K - $60K,Blue,36.0,2.0,2.0,2.0,5007.0,930.0,4077.0,0.885,1050.0,28.0,1.1540000000000001,0.18600000000000003,Existing Customer
715259583.0,53.0,F,2.0,High School,Married,Less than $40K,Blue,44.0,3.0,2.0,3.0,5362.0,1901.0,3461.0,0.816,1553.0,38.0,1.0,0.355,Existing Customer
708489258.0,40.0,F,3.0,Graduate,Married,Less than $40K,Blue,27.0,5.0,3.0,3.0,1438.3,988.0,450.3,0.556,3561.0,72.0,0.5,0.687,Existing Customer
717340608.0,51.0,F,3.0,High School,Single,Unknown,Gold,39.0,1.0,1.0,2.0,34516.0,1873.0,32643.0,0.629,7703.0,104.0,0.677,0.054000000000000006,Existing Customer
781131483.0,55.0,M,2.0,High School,Married,$80K - $120K,Blue,47.0,3.0,1.0,4.0,5741.0,1894.0,3847.0,1.111,2170.0,51.0,0.9620000000000001,0.33,Existing Customer
788768883.0,54.0,F,0.0,Unknown,Single,$40K - $60K,Blue,35.0,4.0,1.0,3.0,9231.0,1642.0,7589.0,0.41600000000000004,4676.0,68.0,0.659,0.17800000000000002,Existing Customer
770667408.0,47.0,M,4.0,College,Married,$80K - $120K,Blue,33.0,3.0,1.0,3.0,8854.0,2382.0,6472.0,0.67,4768.0,81.0,0.929,0.26899999999999996,Existing Customer
712912233.0,50.0,F,0.0,Post-Graduate,Divorced,Less than $40K,Blue,36.0,3.0,4.0,1.0,3468.0,2221.0,1247.0,0.7829999999999999,14222.0,122.0,0.627,0.64,Existing Customer
717463608.0,38.0,F,1.0,Unknown,Married,$40K - $60K,Blue,26.0,5.0,3.0,1.0,2346.0,1407.0,939.0,0.77,4116.0,79.0,0.975,0.6,Existing Customer
709397508.0,48.0,M,1.0,Uneducated,Married,$60K - $80K,Blue,39.0,2.0,3.0,1.0,8624.0,1709.0,6915.0,0.9670000000000001,15738.0,111.0,0.82,0.198,Existing Customer
767058183.0,53.0,F,1.0,Graduate,Divorced,Less than $40K,Blue,46.0,5.0,4.0,3.0,3424.0,1333.0,2091.0,0.667,4485.0,61.0,0.6940000000000001,0.389,Existing Customer
788717358.0,53.0,M,2.0,Uneducated,Single,$60K - $80K,Blue,38.0,3.0,2.0,2.0,7062.0,1255.0,5807.0,0.672,3432.0,68.0,0.7440000000000001,0.17800000000000002,Existing Customer
712597233.0,37.0,M,2.0,Uneducated,Unknown,$40K - $60K,Blue,36.0,2.0,3.0,2.0,3250.0,1721.0,1529.0,0.446,1714.0,32.0,0.391,0.53,Attrited Customer
817382958.0,47.0,F,3.0,High School,Single,Less than $40K,Blue,31.0,5.0,1.0,3.0,2317.0,0.0,2317.0,0.57,4894.0,89.0,0.8540000000000001,0.0,Existing Customer
719384433.0,44.0,F,3.0,High School,Divorced,Less than $40K,Blue,28.0,5.0,2.0,3.0,1877.0,1203.0,674.0,0.654,2581.0,57.0,0.7809999999999999,0.6409999999999999,Attrited Customer
780790008.0,46.0,F,3.0,Unknown,Married,$40K - $60K,Blue,39.0,6.0,3.0,2.0,1457.0,563.0,894.0,0.711,3967.0,69.0,0.568,0.386,Existing Customer
799468083.0,51.0,M,2.0,Graduate,Married,$40K - $60K,Blue,45.0,2.0,2.0,2.0,11467.0,1146.0,10321.0,1.018,14373.0,97.0,0.764,0.1,Existing Customer
711556533.0,43.0,F,1.0,Graduate,Unknown,Unknown,Blue,36.0,6.0,3.0,3.0,9851.0,0.0,9851.0,1.034,1212.0,24.0,0.6,0.0,Existing Customer
797491683.0,45.0,M,5.0,Unknown,Married,$80K - $120K,Silver,39.0,2.0,2.0,3.0,34516.0,1964.0,32552.0,0.624,2234.0,49.0,0.361,0.057,Attrited Customer
717324183.0,31.0,F,0.0,High School,Single,Less than $40K,Silver,21.0,3.0,1.0,3.0,14305.0,1288.0,,0.774,14769.0,119.0,0.63,0.09,Existing Customer
715392558.0,52.0,M,1.0,Unknown,Single,$120K +,Blue,44.0,6.0,1.0,2.0,34516.0,0.0,,1.03,2848.0,56.0,0.75,0.0,Existing Customer
713339283.0,54.0,M,3.0,Unknown,Married,$60K - $80K,Blue,39.0,4.0,3.0,4.0,6348.0,798.0,5550.0,1.042,4135.0,71.0,0.972,0.126,Existing Customer
717972408.0,44.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,34.0,6.0,3.0,3.0,2558.0,2016.0,542.0,0.8059999999999999,3792.0,78.0,0.5,0.7879999999999999,Existing Customer
826065258.0,35.0,F,2.0,Unknown,Divorced,Unknown,Blue,31.0,2.0,2.0,2.0,19033.0,1555.0,17478.0,1.001,16033.0,116.0,0.812,0.08199999999999999,Existing Customer
712664658.0,35.0,F,1.0,Graduate,Single,Less than $40K,Blue,30.0,2.0,2.0,2.0,1649.0,0.0,1649.0,0.6829999999999999,2549.0,54.0,0.588,0.0,Attrited Customer
717511533.0,28.0,M,0.0,Graduate,Single,Less than $40K,Blue,36.0,4.0,2.0,4.0,1707.0,1191.0,,0.669,2950.0,87.0,0.977,0.698,Existing Customer
772857558.0,47.0,M,4.0,Graduate,Married,$60K - $80K,Blue,30.0,4.0,2.0,3.0,2257.0,896.0,1361.0,0.68,4618.0,94.0,0.516,0.397,Existing Customer
719365233.0,34.0,M,4.0,Unknown,Single,Less than $40K,Blue,23.0,1.0,3.0,2.0,7664.0,1785.0,5879.0,0.9470000000000001,15077.0,126.0,0.8,0.233,Existing Customer
716444733.0,55.0,F,2.0,Graduate,Married,Less than $40K,Blue,46.0,5.0,3.0,4.0,1438.3,0.0,1438.3,0.907,4271.0,79.0,0.7559999999999999,0.0,Existing Customer
720519333.0,59.0,F,2.0,Unknown,Single,Unknown,Blue,45.0,1.0,3.0,3.0,2721.0,1885.0,,0.853,2594.0,48.0,0.455,0.693,Attrited Customer
720009558.0,33.0,F,2.0,College,Single,Unknown,Gold,36.0,3.0,1.0,3.0,34516.0,1540.0,32976.0,1.038,2574.0,72.0,0.7559999999999999,0.045,Existing Customer
711089733.0,50.0,F,2.0,College,Divorced,Less than $40K,Blue,36.0,3.0,3.0,0.0,1491.0,0.0,1491.0,0.8759999999999999,1058.0,34.0,0.889,0.0,Existing Customer
717733158.0,43.0,F,3.0,Doctorate,Married,Less than $40K,Blue,29.0,4.0,2.0,3.0,3186.0,2517.0,,0.59,4197.0,84.0,0.909,0.79,Existing Customer
720130233.0,48.0,M,2.0,High School,Single,$60K - $80K,Blue,36.0,4.0,3.0,1.0,1641.0,0.0,,0.7909999999999999,2536.0,45.0,0.364,0.0,Attrited Customer
709096908.0,57.0,M,2.0,Graduate,Married,$120K +,Blue,49.0,6.0,3.0,1.0,4698.0,984.0,3714.0,0.373,1865.0,35.0,0.45799999999999996,0.209,Existing Customer
709061658.0,44.0,F,1.0,Graduate,Single,Less than $40K,Blue,31.0,2.0,2.0,3.0,1550.0,716.0,,0.7490000000000001,4534.0,87.0,0.977,0.462,Existing Customer
710924658.0,52.0,F,2.0,High School,Single,$40K - $60K,Blue,36.0,1.0,2.0,2.0,2540.0,1093.0,1447.0,0.7829999999999999,9339.0,99.0,0.737,0.43,Existing Customer
715378383.0,43.0,F,4.0,Graduate,Single,Unknown,Silver,36.0,4.0,3.0,4.0,34516.0,1893.0,32623.0,0.748,3639.0,76.0,1.0,0.055,Existing Customer
780713058.0,46.0,M,3.0,High School,Married,$60K - $80K,Blue,35.0,4.0,3.0,3.0,14701.0,1635.0,13066.0,0.618,3490.0,69.0,0.5329999999999999,0.111,Existing Customer
717229158.0,36.0,F,4.0,Graduate,Married,$40K - $60K,Blue,36.0,6.0,3.0,3.0,1628.0,969.0,659.0,0.9990000000000001,1893.0,15.0,2.75,0.595,Existing Customer
816615633.0,47.0,F,2.0,Doctorate,Married,$40K - $60K,Blue,42.0,2.0,3.0,1.0,3256.0,2035.0,1221.0,0.655,7075.0,89.0,0.648,0.625,Existing Customer
714941358.0,53.0,F,4.0,Graduate,Married,Less than $40K,Blue,36.0,2.0,3.0,6.0,4005.0,0.0,4005.0,0.8959999999999999,7022.0,75.0,0.667,0.0,Attrited Customer
714912408.0,45.0,M,2.0,Uneducated,Married,$80K - $120K,Blue,37.0,3.0,1.0,1.0,32275.0,1845.0,30430.0,0.841,14917.0,88.0,0.7959999999999999,0.057,Existing Customer
820085808.0,54.0,F,3.0,Graduate,Married,Less than $40K,Blue,49.0,1.0,1.0,2.0,2598.0,1343.0,,0.637,4692.0,86.0,0.72,0.517,Existing Customer
712112733.0,33.0,M,2.0,Doctorate,Single,$40K - $60K,Blue,25.0,5.0,2.0,2.0,9371.0,1541.0,7830.0,0.7809999999999999,2518.0,67.0,0.971,0.16399999999999998,Existing Customer
788826408.0,33.0,M,1.0,Uneducated,Married,$120K +,Blue,16.0,6.0,1.0,3.0,10705.0,1352.0,9353.0,1.171,2434.0,58.0,0.812,0.126,Existing Customer
709787733.0,54.0,F,4.0,College,Single,Unknown,Blue,48.0,3.0,2.0,2.0,9723.0,1307.0,8416.0,0.8029999999999999,4043.0,76.0,0.9,0.134,Existing Customer
771698658.0,44.0,M,5.0,Graduate,Married,$60K - $80K,Blue,32.0,4.0,5.0,3.0,11376.0,2006.0,9370.0,0.619,1302.0,27.0,0.8,0.17600000000000002,Existing Customer
714393708.0,54.0,F,0.0,College,Married,$40K - $60K,Blue,46.0,6.0,2.0,3.0,2254.0,533.0,1721.0,1.043,4913.0,84.0,0.909,0.23600000000000002,Existing Customer
,,,,,,,,,,,,,,,,,,,,Existing Customer
818007783.0,49.0,F,3.0,College,Married,$40K - $60K,Blue,44.0,6.0,2.0,3.0,2578.0,1590.0,988.0,0.657,4683.0,89.0,0.618,0.617,Existing Customer
711002058.0,42.0,M,4.0,Unknown,Single,$40K - $60K,Blue,33.0,1.0,3.0,1.0,5306.0,2410.0,2896.0,0.738,7437.0,94.0,0.7090000000000001,0.45399999999999996,Existing Customer
715657833.0,52.0,F,3.0,Unknown,Single,Less than $40K,Blue,41.0,2.0,3.0,2.0,1438.3,787.0,651.3,0.601,4956.0,89.0,0.745,0.547,Existing Customer
708271833.0,42.0,M,3.0,Graduate,Single,$40K - $60K,Silver,36.0,3.0,2.0,3.0,15069.0,1843.0,13226.0,0.84,3464.0,67.0,0.5579999999999999,0.122,Existing Customer
718491708.0,53.0,F,2.0,College,Single,Unknown,Blue,38.0,2.0,3.0,3.0,16592.0,1435.0,,0.76,7642.0,89.0,0.648,0.086,Existing Customer
715937133.0,64.0,F,1.0,Uneducated,Married,$40K - $60K,Blue,52.0,6.0,2.0,2.0,4999.0,2299.0,,0.716,1601.0,48.0,0.5,0.46,Existing Customer
717535083.0,52.0,F,2.0,Post-Graduate,Married,Less than $40K,Blue,40.0,2.0,2.0,1.0,5207.0,1121.0,4086.0,0.578,7153.0,84.0,0.647,0.215,Existing Customer
811898133.0,40.0,F,3.0,High School,Divorced,Less than $40K,Blue,35.0,3.0,1.0,3.0,2555.0,2117.0,438.0,1.0490000000000002,1334.0,32.0,0.6,0.8290000000000001,Existing Customer
717757608.0,53.0,M,2.0,College,Single,$120K +,Gold,36.0,2.0,1.0,1.0,34516.0,1051.0,,0.863,8938.0,114.0,0.6759999999999999,0.03,Existing Customer
720677733.0,40.0,M,3.0,Graduate,Married,$80K - $120K,Silver,36.0,6.0,3.0,0.0,34516.0,1002.0,33514.0,1.345,2579.0,68.0,0.7,0.028999999999999998,Existing Customer
821836008.0,57.0,M,2.0,Uneducated,Single,$80K - $120K,Blue,53.0,5.0,2.0,4.0,34516.0,2099.0,,0.629,1233.0,26.0,0.857,0.061,Existing Customer
708504783.0,47.0,M,3.0,Uneducated,Unknown,$40K - $60K,Blue,36.0,3.0,3.0,3.0,10960.0,1333.0,9627.0,0.6779999999999999,3480.0,62.0,0.632,0.122,Existing Customer
806995683.0,61.0,M,0.0,Doctorate,Single,$60K - $80K,Blue,56.0,4.0,1.0,3.0,4783.0,2517.0,2266.0,1.024,2870.0,50.0,1.1740000000000002,0.526,Existing Customer
795266208.0,39.0,M,3.0,College,Single,$120K +,Blue,30.0,4.0,2.0,1.0,8842.0,0.0,8842.0,0.624,4493.0,79.0,0.7559999999999999,0.0,Existing Customer
713220258.0,65.0,F,0.0,High School,Married,Unknown,Blue,36.0,4.0,3.0,2.0,8138.0,2104.0,,0.8370000000000001,1299.0,29.0,0.812,0.259,Existing Customer
708642708.0,40.0,F,2.0,Uneducated,Married,Unknown,Blue,36.0,3.0,2.0,3.0,13019.0,0.0,13019.0,0.48700000000000004,1484.0,33.0,0.435,0.0,Attrited Customer
710077008.0,43.0,M,2.0,Uneducated,Single,$120K +,Blue,33.0,5.0,3.0,1.0,30137.0,1368.0,,0.721,3522.0,74.0,0.897,0.045,Existing Customer
720101658.0,26.0,F,0.0,Graduate,Single,Less than $40K,Blue,19.0,2.0,1.0,2.0,3416.0,1109.0,2307.0,0.7829999999999999,4614.0,70.0,1.0,0.325,Existing Customer
788618208.0,42.0,F,5.0,Unknown,Single,Less than $40K,Blue,30.0,2.0,3.0,3.0,8325.0,0.0,,0.823,8198.0,90.0,0.915,0.0,Existing Customer
712656783.0,49.0,M,1.0,Graduate,Single,$120K +,Blue,36.0,3.0,4.0,3.0,8136.0,2517.0,5619.0,0.674,2179.0,40.0,0.429,0.309,Attrited Customer
795343683.0,40.0,F,3.0,High School,Single,Less than $40K,Blue,34.0,5.0,1.0,3.0,1707.0,989.0,,0.555,3935.0,76.0,0.52,0.579,Existing Customer
718349058.0,49.0,M,3.0,High School,Married,$80K - $120K,Blue,39.0,3.0,3.0,2.0,29659.0,1143.0,28516.0,0.512,1193.0,21.0,0.615,0.039,Existing Customer
738749733.0,57.0,F,4.0,Doctorate,Married,Unknown,Blue,47.0,4.0,3.0,3.0,7345.0,1814.0,,0.47200000000000003,1390.0,30.0,0.25,0.247,Existing Customer
715356258.0,42.0,F,3.0,Unknown,Married,Less than $40K,Blue,36.0,4.0,2.0,1.0,2281.0,1548.0,733.0,0.7390000000000001,4384.0,78.0,0.857,0.679,Existing Customer
770938533.0,45.0,M,1.0,College,Unknown,$120K +,Blue,32.0,3.0,1.0,3.0,3304.0,1370.0,1934.0,0.9540000000000001,3914.0,70.0,0.667,0.415,Existing Customer
790186458.0,45.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,39.0,3.0,1.0,0.0,17996.0,864.0,17132.0,0.597,1589.0,30.0,0.667,0.048,Existing Customer
779551533.0,54.0,F,3.0,Doctorate,Single,Less than $40K,Blue,39.0,4.0,3.0,3.0,1764.0,0.0,1764.0,0.6509999999999999,4857.0,92.0,0.804,0.0,Existing Customer
713593683.0,43.0,F,3.0,Graduate,Married,$40K - $60K,Blue,28.0,5.0,3.0,3.0,11155.0,1583.0,9572.0,1.061,3504.0,60.0,0.765,0.142,Existing Customer
714882258.0,38.0,F,2.0,College,Married,Unknown,Blue,36.0,6.0,1.0,2.0,1438.3,730.0,708.3,0.9209999999999999,4583.0,67.0,0.914,0.508,Existing Customer
809538783.0,49.0,M,1.0,High School,Single,$120K +,Blue,44.0,6.0,2.0,3.0,1438.3,1058.0,,0.56,4109.0,72.0,0.8,0.736,Existing Customer
789109983.0,40.0,F,3.0,High School,Divorced,$40K - $60K,Blue,28.0,4.0,1.0,4.0,4464.0,1418.0,,0.92,3870.0,73.0,0.46,0.318,Existing Customer
709269708.0,45.0,M,4.0,Graduate,Single,$120K +,Platinum,34.0,2.0,2.0,1.0,34516.0,1488.0,,0.732,7281.0,95.0,0.532,0.043,Existing Customer
779353083.0,47.0,M,2.0,Graduate,Married,$60K - $80K,Silver,32.0,4.0,2.0,2.0,34516.0,1468.0,,0.505,1330.0,32.0,0.684,0.043,Existing Customer
734924658.0,47.0,F,5.0,High School,Married,Less than $40K,Blue,36.0,5.0,3.0,1.0,1478.0,792.0,686.0,0.873,4123.0,67.0,0.489,0.536,Existing Customer
709627983.0,56.0,F,3.0,Post-Graduate,Single,Less than $40K,Blue,36.0,4.0,3.0,0.0,2535.0,1699.0,,0.72,4497.0,68.0,0.789,0.67,Existing Customer
717657333.0,43.0,F,3.0,Graduate,Single,Less than $40K,Blue,36.0,1.0,3.0,3.0,7584.0,1834.0,5750.0,0.818,4783.0,65.0,0.667,0.242,Existing Customer
710263608.0,53.0,F,3.0,High School,Married,Unknown,Blue,36.0,4.0,2.0,4.0,11098.0,821.0,10277.0,0.8959999999999999,2156.0,46.0,0.586,0.07400000000000001,Existing Customer
710135058.0,56.0,M,1.0,Graduate,Married,$80K - $120K,Blue,44.0,3.0,1.0,0.0,9078.0,1501.0,,0.51,1543.0,34.0,0.545,0.165,Existing Customer
720136458.0,39.0,M,3.0,Post-Graduate,Married,$60K - $80K,Blue,36.0,2.0,2.0,3.0,6867.0,776.0,,0.715,14119.0,97.0,0.764,0.113,Existing Customer
779811183.0,35.0,F,3.0,Uneducated,Married,Less than $40K,Blue,25.0,4.0,1.0,2.0,2149.0,1118.0,1031.0,0.903,1581.0,30.0,1.0,0.52,Existing Customer
721202058.0,62.0,F,0.0,High School,Unknown,$40K - $60K,Blue,49.0,4.0,1.0,1.0,4409.0,785.0,,0.838,4160.0,61.0,0.649,0.17800000000000002,Existing Customer
792402483.0,46.0,M,4.0,Graduate,Single,$60K - $80K,Blue,40.0,5.0,2.0,1.0,12280.0,985.0,11295.0,0.841,4263.0,70.0,1.0,0.08,Existing Customer
709212183.0,53.0,F,2.0,Graduate,Married,Less than $40K,Blue,36.0,6.0,1.0,3.0,3176.0,1470.0,1706.0,0.38799999999999996,1634.0,53.0,0.47200000000000003,0.46299999999999997,Existing Customer
752573508.0,45.0,F,3.0,High School,Single,$40K - $60K,Blue,26.0,3.0,2.0,4.0,4034.0,1867.0,2167.0,0.6559999999999999,3718.0,72.0,0.7559999999999999,0.46299999999999997,Existing Customer
716181858.0,42.0,F,2.0,Uneducated,Married,$40K - $60K,Blue,29.0,1.0,2.0,2.0,1622.0,0.0,1622.0,0.7090000000000001,4633.0,67.0,0.634,0.0,Existing Customer
720480183.0,45.0,F,3.0,Unknown,Divorced,Less than $40K,Blue,34.0,1.0,2.0,1.0,1811.0,787.0,,0.585,4882.0,80.0,1.162,0.435,Existing Customer
713016633.0,47.0,M,3.0,High School,Single,$60K - $80K,Blue,36.0,4.0,3.0,2.0,5344.0,1582.0,,0.537,1984.0,36.0,1.0,0.29600000000000004,Existing Customer
713933658.0,56.0,F,0.0,Graduate,Single,Less than $40K,Blue,45.0,3.0,6.0,2.0,2463.0,1621.0,842.0,0.568,4118.0,70.0,0.591,0.6579999999999999,Existing Customer
710521383.0,50.0,M,3.0,Uneducated,Single,$80K - $120K,Blue,38.0,6.0,2.0,0.0,9810.0,1838.0,7972.0,0.6609999999999999,2247.0,41.0,0.64,0.187,Existing Customer
711701958.0,48.0,M,1.0,Unknown,Single,$60K - $80K,Blue,38.0,3.0,3.0,3.0,11367.0,1999.0,9368.0,0.6609999999999999,4175.0,63.0,0.537,0.17600000000000002,Existing Customer
720197058.0,47.0,F,3.0,Graduate,Unknown,Unknown,Blue,33.0,1.0,3.0,4.0,3443.0,0.0,3443.0,0.8320000000000001,2505.0,45.0,0.452,0.0,Attrited Customer
711208083.0,40.0,F,4.0,Unknown,Married,Less than $40K,Blue,30.0,6.0,3.0,2.0,2925.0,1447.0,1478.0,0.563,4455.0,77.0,0.604,0.495,Existing Customer
718147233.0,44.0,F,1.0,High School,Married,$40K - $60K,Blue,31.0,2.0,2.0,3.0,4553.0,1538.0,3015.0,0.514,4999.0,95.0,0.557,0.33799999999999997,Existing Customer
802087683.0,32.0,M,0.0,Post-Graduate,Married,$60K - $80K,Blue,26.0,6.0,2.0,3.0,5478.0,1491.0,3987.0,1.304,2456.0,55.0,0.5710000000000001,0.272,Existing Customer
714969183.0,46.0,F,2.0,Unknown,Married,Less than $40K,Blue,36.0,2.0,3.0,1.0,3123.0,1639.0,1484.0,0.7879999999999999,4117.0,76.0,1.111,0.525,Existing Customer
713953383.0,50.0,M,1.0,Post-Graduate,Single,$60K - $80K,Blue,36.0,4.0,3.0,2.0,2317.0,0.0,2317.0,0.7340000000000001,2214.0,41.0,0.519,0.0,Attrited Customer
717518733.0,56.0,F,2.0,High School,Married,Less than $40K,Blue,46.0,4.0,3.0,3.0,9463.0,764.0,8699.0,0.9940000000000001,7106.0,61.0,0.9059999999999999,0.081,Attrited Customer
716396358.0,52.0,M,2.0,Graduate,Married,$60K - $80K,Blue,47.0,5.0,3.0,0.0,3085.0,1910.0,1175.0,0.9209999999999999,1531.0,35.0,0.667,0.619,Existing Customer
709122483.0,56.0,M,3.0,Graduate,Married,$60K - $80K,Blue,37.0,3.0,3.0,0.0,2783.0,1526.0,,0.9420000000000001,1909.0,54.0,0.688,0.5479999999999999,Existing Customer
779338683.0,62.0,M,1.0,Graduate,Married,$60K - $80K,Blue,44.0,5.0,2.0,2.0,14825.0,962.0,,0.76,1904.0,49.0,0.531,0.065,Existing Customer
719612583.0,52.0,F,4.0,Uneducated,Divorced,Unknown,Blue,42.0,4.0,4.0,1.0,12091.0,0.0,12091.0,0.898,8127.0,74.0,0.805,0.0,Attrited Customer
712244733.0,56.0,F,1.0,Unknown,Married,Less than $40K,Blue,45.0,4.0,1.0,2.0,3132.0,2230.0,902.0,0.78,4412.0,73.0,0.659,0.7120000000000001,Existing Customer
711381183.0,51.0,F,2.0,Unknown,Married,$40K - $60K,Blue,36.0,2.0,3.0,2.0,1438.3,1141.0,297.3,0.69,4485.0,85.0,0.889,0.7929999999999999,Existing Customer
771756333.0,34.0,F,3.0,Graduate,Married,Less than $40K,Blue,23.0,5.0,3.0,3.0,2263.0,1794.0,469.0,0.794,2154.0,37.0,0.542,0.7929999999999999,Existing Customer
818993508.0,52.0,F,3.0,Graduate,Married,Less than $40K,Blue,47.0,4.0,4.0,2.0,2577.0,879.0,,0.74,5021.0,75.0,0.7440000000000001,0.341,Existing Customer
714187533.0,45.0,F,2.0,Uneducated,Single,$40K - $60K,Blue,35.0,2.0,3.0,0.0,3540.0,849.0,2691.0,0.456,1321.0,28.0,0.75,0.24,Existing Customer
718795083.0,44.0,F,2.0,Graduate,Married,Unknown,Blue,26.0,2.0,1.0,3.0,2006.0,1030.0,976.0,0.8809999999999999,5337.0,85.0,0.735,0.513,Existing Customer
715555833.0,47.0,F,3.0,Unknown,Single,Less than $40K,Blue,34.0,6.0,3.0,0.0,4862.0,0.0,,0.695,4167.0,86.0,0.593,0.0,Existing Customer
771816408.0,44.0,F,4.0,Uneducated,Married,Less than $40K,Blue,33.0,5.0,4.0,2.0,9671.0,704.0,8967.0,0.6990000000000001,2955.0,66.0,0.941,0.073,Existing Customer
